"Occurences","Word","Length","Freq_KF","Freq_HAL","Log_Freq_HAL","Ortho_N","Phono_N","Freq_N","BG_Sum","BG_Mean","NPhon","NSyll","NMorph","POS"
"1","thump","5","3","774","6.65","3","11","7.04","6117","1529.25","4","1","1","NN|VB"
"1","thus","4","312","68926","11.14","4","10","7.85","6176","2058.67","3","1","1","RB|NN|JJ"
"1","tick","4","3","4619","8.44","13","40","8.37","15740","5246.67","3","1","1","NN|VB"
"1","ticked","6","2","700","6.55","10","17","6.98","25638","5127.60","4","1","2","VB"
"1","ticket","6","16","14121","9.56","4","1","6.63","20542","4108.40","5","2","1","NN|VB"
"1","tickle","6","NULL","921","6.83","6","11","5.47","22658","4531.60","4","2","1","NN|VB"
"1","tide","4","11","3977","8.29","15","37","7.75","15761","5253.67","3","1","1","NN|VB"
"1","tie","3","23","14878","9.61","17","45","8.69","13424","6712.00","2","1","1","NN|VB|JJ"
"1","tied","4","34","11216","9.33","9","37","6.12","21508","7169.33","3","1","2","VB"
"1","tiger","5","7","5393","8.59","5","8","5.29","26380","6595.00","4","2","1","NN"
"1","tigers","6","1","2760","7.92","3","3","3.83","30247","6049.40","5","2","2","NN"
"1","tight","5","28","19366","9.87","9","42","9.84","12456","3114.00","3","1","1","JJ|RB"
"1","till","4","50","17332","9.76","16","47","8.90","16239","5413.00","3","1","1","minor|VB|NN"
"1","TILLIE","6","NULL","68","4.22","4","30","6.09","26169","5233.80","4","2","1","NN"
"1","tilted","6","12","944","6.85","5","3","3.91","29704","5940.80","6","2","2","VB"
"1","Tim","3","25","36110","10.49","14","33","8.84","11018","5509.00","3","1","1","NN"
"1","Tim's","5","2","797","6.68","3","27","8.61","12895","3223.75","4","1","2","encl"
"1","time","4","1599","788823","13.58","12","27","7.28","14393","4797.67","3","1","1","NN|VB"
"1","timed","5","9","2509","7.83","11","13","6.38","22477","5619.25","4","1","2","VB"
"1","times","5","300","156832","11.96","15","26","5.66","27129","6782.25","4","1","2","NN|VB|minor"
"1","tin","3","12","11849","9.38","22","49","8.72","23919","11959.50","3","1","1","NN|JJ"
"1","tingle","6","NULL","321","5.77","6","7","6.67","40244","8048.80","5","2","1","VB|NN"
"1","tiny","4","50","15764","9.67","7","12","5.98","24187","8062.33","4","2","1","JJ|NN"
"1","tip","3","22","14596","9.59","21","32","7.94","10314","5157.00","3","1","1","NN|VB"
"1","tipped","6","4","1085","6.99","11","22","5.65","22535","4507.00","4","1","2","VB"
"1","tips","4","13","17439","9.77","17","29","6.48","11059","3686.33","4","1","2","NN|VB"
"1","tiptoe","6","NULL","223","5.41","0","0","NULL","14165","2833.00","5","2","2","VB"
"1","tire","4","22","6155","8.73","16","31","7.59","19155","6385.00","3","1","1","VB|NN"
"1","tired","5","48","19063","9.86","9","14","7.47","27239","6809.75","4","1","2","VB|JJ"
"1","tires","5","12","8115","9.00","12","25","6.84","31891","7972.75","4","1","2","VB|NN"
"1","title","5","77","79977","11.29","3","13","6.02","20885","5221.25","4","2","1","NN"
"1","TITO","4","NULL","869","6.77","4","4","5.67","16229","5409.67","4","2","1","NN"
"1","toad","4","4","1692","7.43","7","36","8.41","5672","1890.67","3","1","1","NN"
"1","toads","5","NULL","446","6.10","4","16","6.60","6767","1691.75","4","1","2","NN"
"1","toast","5","19","3064","8.03","3","13","8.06","14241","3560.25","4","1","1","NN|VB"
"1","toby","4","NULL","2281","7.73","2","6","8.49","3767","1255.67","4","2","1","NN"
"1","today","5","284","103604","11.55","2","0","4.02","5985","1496.25","4","2","2","NN|RB"
"1","Todd","4","2","14694","9.60","4","28","7.27","4462","1487.33","3","1","1","NN"
"1","toe","3","9","4548","8.42","22","59","8.76","3236","1618.00","2","1","1","NN|VB"
"1","toes","4","19","4548","8.42","18","48","6.92","15972","5324.00","3","1","2","NN|VB"
"1","toilet","6","13","5523","8.62","2","0","3.68","16282","3256.40","5","2","1","NN"
"1","told","4","413","104947","11.56","12","27","8.91","6255","2085.00","4","1","1","VB"
"1","Tom","3","63","62374","11.04","14","26","8.99","5123","2561.50","3","1","1","NN"
"1","Tom's","5","4","1024","6.93","5","26","6.76","7000","1750.00","4","1","2","encl"
"1","TOMAS","5","NULL","1292","7.16","5","0","5.71","11673","2918.25","5","2","NULL","NULL"
"1","tomato","6","4","2137","7.67","0","0","NULL","19692","3938.40","6","3","1","NN"
"1","Tommy","5","18","5983","8.70","5","13","6.71","6075","1518.75","4","2","2","NN"
"1","tone","4","78","14823","9.60","22","45","7.73","16298","5432.67","3","1","1","NN|VB"
"1","tongs","5","1","213","5.36","8","10","5.69","20485","5121.25","4","1","2","NN"
"1","tongue","6","35","14963","9.61","1","23","4.50","21468","4293.60","3","1","1","NN"
"1","TONI","4","NULL","1383","7.23","5","21","8.21","14313","4771.00","4","2","1","NN"
"1","Tony","4","11","27385","10.22","10","21","7.27","11401","3800.33","4","2","1","NN"
"1","too","3","832","388628","12.87","20","53","8.44","4759","2379.50","2","1","1","RB|NN"
"1","took","4","426","87271","11.38","8","22","8.92","5225","1741.67","3","1","1","VB|NN"
"1","tool","4","40","33286","10.41","8","29","8.68","7491","2497.00","3","1","1","NN"
"1","tools","5","34","60656","11.01","7","19","5.91","8659","2164.75","4","1","2","NN|VB"
"1","tooth","5","20","3129","8.05","3","13","5.99","9128","2282.00","3","1","1","NN"
"1","top","3","204","116571","11.67","21","27","7.99","4399","2199.50","3","1","1","JJ|NN|VB|RB"
"1","topped","6","7","1134","7.03","10","19","5.45","16620","3324.00","4","1","2","VB"
"1","tops","4","10","3927","8.28","24","26","5.94","5144","1714.67","4","1","2","NN|VB"
"1","torch","5","2","2425","7.79","3","7","8.76","12227","3056.75","4","1","1","NN|VB"
"1","tore","4","15","1614","7.39","24","47","7.25","16292","5430.67","3","1","1","VB"
"1","torn","4","25","4160","8.33","15","22","7.50","8956","2985.33","4","1","2","VB|JJ"
"1","toss","4","9","4463","8.40","19","16","6.93","8634","2878.00","3","1","1","VB|NN"
"1","tossed","6","31","3473","8.15","2","10","4.98","20721","4144.20","4","1","2","VB"
"1","total","5","211","70437","11.16","1","14","6.40","14237","3559.25","4","2","1","JJ|NN|VB"
"1","Toto","4","1","835","6.73","4","6","6.43","7582","2527.33","4","2","1","minor|NN"
"1","touch","5","87","34803","10.46","4","16","8.20","10739","2684.75","3","1","1","NN|VB"
"1","tough","5","36","17334","9.76","10","24","5.78","8075","2018.75","3","1","1","JJ|NN"
"1","tow","3","1","2011","7.61","22","59","9.26","4187","2093.50","2","1","1","NN|VB"
"1","toward","6","386","28152","10.25","2","0","8.54","12799","2559.80","6","2","1","minor"
"1","towel","5","6","3399","8.13","6","6","5.92","8861","2215.25","4","1","1","NN|VB"
"1","towels","6","11","1266","7.14","5","5","5.56","10029","2005.80","5","1","2","NN|VB"
"1","tower","5","13","23842","10.08","12","24","6.43","18330","4582.50","3","1","1","NN|VB"
"1","town","4","212","37149","10.52","7","20","6.45","4488","1496.00","3","1","1","NN"
"1","TOWN'S","6","NULL","301","5.71","0","18","NULL","6660","1332.00","4","1","2","encl"
"1","towns","5","50","4333","8.37","3","18","6.36","8618","2154.50","4","1","2","NN"
"1","toy","3","4","25185","10.13","18","24","9.06","3157","1578.50","2","1","1","NN|VB"
"1","toys","4","11","15328","9.64","11","22","6.94","3722","1240.67","3","1","2","NN|VB"
"1","trace","5","23","8554","9.05","7","13","8.17","14899","3724.75","4","1","1","NN|VB"
"1","track","5","38","45579","10.73","6","12","8.05","14217","3554.25","4","1","1","NN|VB"
"1","tracks","6","12","16757","9.73","5","11","7.98","14935","2987.00","5","1","2","VB|NN"
"1","trade","5","143","76384","11.24","2","19","9.33","16226","4056.50","4","1","1","NN|VB"
"1","traded","6","8","5970","8.69","4","8","7.94","24310","4862.00","6","2","2","VB"
"1","trail","5","31","11055","9.31","5","11","7.06","14130","3532.50","4","1","1","NN|VB"
"1","trails","6","16","4612","8.44","3","7","6.36","15298","3059.60","5","1","2","NN|VB"
"1","train","5","82","23376","10.06","7","12","8.70","25694","6423.50","4","1","1","NN|VB"
"1","trains","6","16","6196","8.73","6","14","7.01","29824","5964.80","5","1","2","NN|VB"
"1","tramp","5","1","656","6.49","4","4","5.69","12872","3218.00","5","1","1","VB|NN"
"1","trance","6","4","2322","7.75","2","6","7.33","21847","4369.40","5","1","1","NN"
"1","trap","4","20","9424","9.15","6","11","8.30","10998","3666.00","4","1","1","NN|VB"
"1","trash","5","2","9768","9.19","3","9","7.38","15075","3768.75","4","1","1","NN|VB"
"1","travel","6","61","45977","10.74","2","2","3.89","17308","3461.60","5","2","1","NN|VB"
"1","tray","4","18","3382","8.13","10","13","7.35","10216","3405.33","3","1","1","NN"
"1","trays","5","3","954","6.86","6","23","3.75","10781","2695.25","4","1","2","NN"
"1","treat","5","26","15558","9.65","2","10","10.30","22953","5738.25","4","1","1","VB|NN"
"1","treats","6","14","2835","7.95","2","6","7.20","25680","5136.00","5","1","2","VB|NN"
"1","tree","4","59","27218","10.21","5","16","7.42","13385","4461.67","3","1","1","NN"
"1","trees","5","101","14693","9.60","7","16","5.61","26121","6530.25","4","1","2","NN"
"1","tribe","5","4","4484","8.41","5","8","5.77","12209","3052.25","4","1","1","NN"
"1","tribes","6","12","3067","8.03","2","3","5.09","24945","4989.00","5","1","2","NN"
"1","trick","5","15","15658","9.66","8","18","7.63","15934","3983.50","4","1","1","NN|VB"
"1","tricks","6","8","8331","9.03","6","13","6.74","16652","3330.40","5","1","2","NN|VB"
"1","tricky","6","1","4514","8.41","1","5","9.03","16114","3222.80","5","2","2","JJ"
"1","tried","5","170","119845","11.69","8","18","7.15","21702","5425.50","4","1","2","VB"
"1","tries","5","13","14950","9.61","11","16","7.17","26354","6588.50","4","1","2","VB|NN"
"1","trim","4","20","4155","8.33","9","12","6.54","11212","3737.33","4","1","1","VB|NN|JJ"
"1","trip","4","81","28399","10.25","8","16","7.15","10508","3502.67","4","1","1","NN|VB"
"1","trips","5","29","6858","8.83","7","11","6.90","11253","2813.25","5","1","2","NN|VB"
"1","troll","5","NULL","11416","9.34","2","8","5.27","14299","3574.75","4","1","1","NN|VB"
"1","troop","5","16","2299","7.74","2","13","4.89","11119","2779.75","4","1","1","NN|VB"
"1","trot","4","12","864","6.76","4","6","5.43","9543","3181.00","4","1","1","NN|VB"
"1","truck","5","57","10203","9.23","4","6","8.83","7650","1912.50","4","1","1","NN|VB"
"1","trucks","6","22","4552","8.42","4","9","7.22","8368","1673.60","5","1","2","NN|VB"
"1","TRUE","4","231","0","0.00","2","13","6.39","5568","1856.00","3","1","1","JJ"
"1","trunk","5","8","3272","8.09","3","2","8.10","8527","2131.75","5","1","1","NN"
"1","trunks","6","5","990","6.90","2","1","7.29","9245","1849.00","6","1","2","NN"
"1","trust","5","52","29358","10.29","3","5","5.94","15257","3814.25","5","1","1","NN|VB"
"1","truth","5","126","52771","10.87","1","7","4.51","9063","2265.75","4","1","1","NN"
"1","try","3","140","272681","12.52","8","9","8.07","4338","2169.00","3","1","1","VB|NN"
"1","trying","6","163","159951","11.98","5","5","7.21","28026","5605.20","5","2","2","VB|NN"
"1","tub","3","13","2579","7.86","13","22","7.53","2199","1099.50","3","1","1","NN"
"1","tube","4","31","14619","9.59","5","14","6.97","4125","1375.00","3","1","1","NN"
"1","tubes","5","24","6989","8.85","7","9","5.49","16861","4215.25","4","1","2","NN"
"1","tucked","6","6","1144","7.04","10","18","6.35","14293","2858.60","4","1","2","VB"
"1","tuft","4","NULL","104","4.64","2","17","3.89","2071","690.33","4","1","1","NN"
"1","tug","3","3","1177","7.07","18","25","6.90","2102","1051.00","3","1","1","NN|VB"
"1","tugged","6","2","481","6.18","8","8","5.23","13109","2621.80","4","1","2","VB"
"1","tumble","6","3","568","6.34","6","6","6.34","12522","2504.40","5","2","1","NN|VB"
"1","tuna","4","NULL","1585","7.37","5","4","6.43","7444","2481.33","4","2","1","NN|JJ"
"1","tune","4","10","12260","9.41","9","36","7.54","9797","3265.67","3","1","1","NN|VB"
"1","tuned","5","3","5101","8.54","4","10","6.61","17881","4470.25","4","1","2","VB"
"1","tuning","6","3","7073","8.86","3","10","6.60","31149","6229.80","5","2","2","VB|NN"
"1","tunnel","6","10","7452","8.92","2","9","3.34","14381","2876.20","4","2","1","NN"
"1","turkey","6","9","13802","9.53","0","7","NULL","7200","1440.00","4","2","1","NN"
"1","turn","4","233","89685","11.40","7","30","6.78","5208","1736.00","3","1","1","VB|NN"
"1","turned","6","320","51056","10.84","3","13","7.05","18457","3691.40","4","1","2","VB|JJ"
"1","turner","6","6","5770","8.66","2","14","8.94","23522","4704.40","4","2","1","NN"
"1","turnip","6","NULL","286","5.66","0","0","NULL","9429","1885.80","5","2","1","NN"
"1","turns","5","38","26163","10.17","8","22","4.17","9338","2334.50","4","1","2","VB|NN"
"1","turtle","6","8","4483","8.41","2","14","5.18","13723","2744.60","4","2","1","NN"
"1","twelve","6","48","6793","8.82","0","0","NULL","8584","1716.80","5","1","1","minor|NN"
"1","twenty","6","80","10756","9.28","0","1","NULL","14876","2975.20","6","2","2","minor|NN"
"1","twice","5","74","46140","10.74","3","2","3.36","8342","2085.50","4","1","1","RB|JJ"
"1","twig","4","NULL","240","5.48","4","8","6.79","2817","939.00","4","1","1","NN|VB"
"1","twigs","5","1","282","5.64","3","5","5.98","3478","869.50","5","1","2","NN|VB"
"1","twin","4","7","7940","8.98","3","10","7.45","15839","5279.67","4","1","1","JJ|NN|VB"
"1","twins","5","12","3742","8.23","4","7","5.80","19969","4992.25","5","1","2","NN|VB"
"1","twist","5","18","9435","9.15","1","4","0.00","14259","3564.75","5","1","1","NN|VB"
"1","two","3","1412","456473","13.03","3","53","9.94","966","483.00","2","1","1","minor|NN"
"1","Tyler","5","2","2646","7.88","1","16","2.77","21110","5277.50","4","2","1","NN"
"1","type","4","200","157464","11.97","5","22","6.18","4503","1501.00","3","1","1","NN|VB"
"1","ugly","4","21","11466","9.35","0","0","NULL","5552","1850.67","4","2","1","JJ"
"1","umpire","6","1","1051","6.96","1","1","9.69","14699","2939.80","5","2","1","NN"
"1","uncle","5","57","10780","9.29","0","1","NULL","13306","3326.50","4","2","1","NN"
"1","uncles","6","3","459","6.13","0","1","NULL","26042","5208.40","5","2","2","NN"
"1","under","5","707","250435","12.43","1","2","4.89","24424","6106.00","4","2","1","minor|RB|JJ"
"1","union","5","182","30591","10.33","2","0","6.05","18838","4709.50","6","2","2","NN"
"1","unit","4","103","42634","10.66","1","1","7.01","10457","3485.67","5","2","2","NN"
"1","united","6","482","82140","11.32","1","0","5.99","27088","5417.60","7","3","3","JJ|VB|NN"
"1","units","5","87","25578","10.15","3","1","7.19","13184","3296.00","6","2","3","NN"
"1","unless","6","101","97713","11.49","0","1","NULL","26568","5313.60","5","2","1","minor"
"1","unload","6","7","1880","7.54","0","0","NULL","9193","1838.60","5","2","2","VB|NN"
"1","unlock","6","3","1507","7.32","1","2","1.10","9779","1955.80","5","2","2","VB"
"1","untie","5","2","433","6.07","1","1","12.05","21957","5489.25","4","2","2","VB"
"1","untied","6","1","513","6.24","0","0","NULL","30041","6008.20","5","2","3","VB|JJ"
"1","until","5","461","170311","12.05","1","0","6.07","20888","5222.00","5","2","1","minor"
"1","unwind","6","NULL","317","5.76","2","5","5.06","22080","4416.00","6","2","2","VB"
"1","uphill","6","1","825","6.72","0","0","NULL","11330","2266.00","5","2","2","JJ"
"1","upon","4","495","78218","11.27","1","2","3.69","11171","3723.67","4","2","1","minor|NN"
"1","upset","5","14","11355","9.34","0","0","NULL","8485","2121.25","5","2","2","VB|JJ"
"1","upside","6","8","3021","8.01","0","0","NULL","11125","2225.00","5","2","2","RB|NN"
"1","use","3","589","677371","13.43","1","33","8.77","7054","3527.00","3","1","1","VB"
"1","used","4","612","365662","12.81","2","8","11.38","15138","5046.00","4","1","1","JJ"
"1","useful","6","58","55233","10.92","0","1","NULL","11069","2213.80","5","2","2","JJ|NN"
"1","uses","4","59","65199","11.09","2","5","12.25","19790","6596.67","5","2","2","VB"
"1","using","5","145","339069","12.73","0","3","NULL","29531","7382.75","5","2","2","VB|NN"
"1","usual","5","96","28950","10.27","0","0","NULL","11306","2826.50","6","2","1","JJ|NN"
"1","vacant","6","11","1348","7.21","0","0","NULL","20309","4061.80","6","2","2","JJ|NN"
"1","vacuum","6","20","6231","8.74","0","1","NULL","6520","1304.00","6","2","2","NN|VB"
"1","vague","5","25","6394","8.76","3","9","8.51","4184","1046.00","3","1","1","JJ"
"1","valley","6","73","24976","10.13","3","14","6.15","17971","3594.20","4","2","1","NN"
"1","valve","5","3","4629","8.44","6","8","6.15","10535","2633.75","4","1","1","NN"
"1","van","3","32","45556","10.73","18","29","9.66","8284","4142.00","3","1","1","NN"
"1","vapor","5","12","3263","8.09","1","7","7.13","9937","2484.25","4","2","1","NN"
"1","vase","4","4","540","6.29","9","24","7.99","8058","2686.00","3","1","1","NN"
"1","velvet","6","4","2236","7.71","0","0","NULL","13778","2755.60","6","2","1","NN"
"1","verb","4","4","2101","7.65","7","7","7.29","17171","5723.67","3","1","1","NN"
"1","verbs","5","7","912","6.82","2","4","5.21","17618","4404.50","4","1","2","NN"
"1","very","4","796","587578","13.28","6","22","7.12","17623","5874.33","4","2","1","RB|JJ"
"1","vest","4","4","1238","7.12","11","22","9.08","23692","7897.33","4","1","1","NN"
"1","vet","3","1","7567","8.93","14","20","9.89","6443","3221.50","3","1","1","NN|VB"
"1","Vicky","5","3","1154","7.05","4","8","6.19","8164","2041.00","4","2","2","NN"
"1","victor","6","23","8917","9.10","2","1","6.45","15794","3158.80","5","2","1","NN"
"1","view","4","186","75014","11.23","3","14","5.07","6287","2095.67","3","1","1","NN|VB"
"1","vine","4","4","1241","7.12","19","34","7.96","21328","7109.33","3","1","1","NN"
"1","vines","5","8","2060","7.63","14","21","5.91","34064","8516.00","4","1","2","NN"
"1","violet","6","7","1241","7.12","0","1","NULL","18060","3612.00","6","2","1","NN"
